ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
324	Harvard	Stink	white5.bmp	Bob	insulted a man who asked for directions to the nearest post office	neg	u	Correct	5.741681	1	1	neg	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Pain	white5.bmp	Bob	helped a wheelchair patient up a ramp	pos	c	Correct	2.210321	1	1	pos	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Hell	white5.bmp	Bob	evicted renters who were one month late in paying their rent	neg	u	Correct	2.916149	1	1	neg	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Hell	white5.bmp	Bob	robbed a 7-11 store	neg	u	Correct	1.522479	1	1	neg	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Pain	white5.bmp	Bob	was arrested on the charge of passing over $500 in bad checks	neg	u	Correct	2.378348	1	1	neg	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Hell	white5.bmp	Bob	wrote letters and sent reading materials to convicts at the Oregon Penitentiary	pos	u	False	4.618671	1	1	pos	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Hurt	white5.bmp	Bob	was arrested for selling heroin to a teenager	neg	u	Correct	3.925937	1	1	neg	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Ugly	white5.bmp	Bob	became a volunteer basketball coach for a children’s home	pos	c	Correct	1.883805	1	1	pos	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Spider	white5.bmp	Bob	dented another car in a parking lot and refused to leave his name	neg	u	Correct	3.550317	1	1	neg	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Hurt	white5.bmp	Bob	refused to stop smoking even though several people in a crowded bus asked him to do so	neg	u	Correct	3.706678	1	1	neg	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	War	white5.bmp	Bob	cheated during a poker game	neg	u	Correct	3.675449	1	1	neg	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Death	white5.bmp	Bob	rushed to the aid of someone who fell off their bicycle	pos	c	Correct	2.937883	1	1	pos	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Hurt	white5.bmp	Bob	gives directions to a driver who is lost	pos	c	Correct	3.803764	1	1	pos	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Corpse	white5.bmp	Bob	had a surprise party for his father's birthday	pos	c	Correct	1.061924	1	1	pos	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Trash	white5.bmp	Bob	works 40 hours a week in an effort to see himself through school	pos	c	Correct	1.688401	1	1	pos	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Trash	white5.bmp	Bob	butted into the front of a long line at a movie theater	neg	u	Correct	1.995592	1	1	neg	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Stink	white5.bmp	Bob	broke his friend's guitar because he was angry	neg	u	Correct	4.269033	1	1	neg	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Hell	white5.bmp	Bob	payed a man to follow his wife around	neg	u	Correct	2.562945	1	1	neg	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Hell	white5.bmp	Bob	went on a low fat diet and lost 20 pounds	pos	c	Correct	1.635615	1	1	pos	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Pain	white5.bmp	Bob	refused to lend a friend a book he needed for a paper	neg	u	Correct	5.406054	1	1	neg	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Spider	white5.bmp	Bob	planted tomatoes and cucumbers in a small garden behind his house	pos	c	Correct	2.618800	1	1	pos	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Trash	white5.bmp	Bob	gives flowers to his mother	pos	c	Correct	4.560598	1	1	pos	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Trash	white5.bmp	Bob	operated under a false company name and had people pay in advance for a job he never planned to do	neg	u	Correct	3.165071	1	1	neg	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Hurt	white5.bmp	Bob	flew from Dayton to Los Angeles to visit a friend who was blue	pos	c	Correct	1.441944	1	1	pos	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Trash	white5.bmp	Bob	saves cans and bottles for recycling	pos	c	Correct	1.088597	1	1	pos	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Trash	white5.bmp	Bob	was fined $500 for littering at a National Park	neg	u	Correct	2.400423	1	1	neg	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Pain	white5.bmp	Bob	let small children play in his orchard because there was no park nearby	pos	c	Correct	5.401907	1	1	pos	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Stink	white5.bmp	Bob	pulled off the highway to assist a driver whose car had stalled	pos	c	Correct	2.102591	1	1	pos	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Stink	white5.bmp	Bob	drove to Colorado to visit his parents	pos	c	Correct	2.675939	1	1	pos	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	War	white5.bmp	Bob	fought against discriminatory law that made renting difficult for minorities	pos	c	Correct	4.506635	1	1	pos	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Hurt	white5.bmp	Bob	convinced his boss to fire an employee for arriving late for work	neg	u	Correct	2.977664	1	1	neg	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Pain	white5.bmp	Bob	wrote letters to his congressperson supporting equal rights for all	pos	c	Correct	1.822535	1	1	pos	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	War	white5.bmp	Bob	helped a friend review for a test	pos	c	Correct	2.901041	1	1	pos	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Death	white5.bmp	Bob	pretended he did not hear a woman’s request for his help in lifting a baby carriage over a high curb	neg	u	Correct	2.332676	1	1	neg	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Spider	white5.bmp	Bob	spends a great deal of his time voluntarily tutoring disadvantaged students in areas of mathematics and English	pos	c	Correct	2.568693	1	1	pos	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Death	white5.bmp	Bob	stole an expensive pair of running shoes from a gym locker	neg	u	Correct	1.581140	1	1	neg	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Corpse	white5.bmp	Bob	donates his time at the soup kitchen	pos	c	Correct	8.399208	1	1	pos	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Pain	white5.bmp	Bob	helped his wife plant a large vegetable garden in the backyard	pos	c	Correct	7.729797	1	1	pos	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Hell	white5.bmp	Bob	cut into the front of a gas line	neg	u	Correct	1.796244	1	1	neg	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
324	Harvard	Stink	white5.bmp	Bob	threw a chair through a window at a beer party	neg	u	Correct	1.769953	1	1	neg	Scans-Mac-mini-2.local	2018-02-13_16.02.27.548995
