ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
330	Harvard	Happy	bob1.bmp	Bob	flew from Dayton to Los Angeles to visit a friend who was blue	pos	c	False	4.303881	1	2	pos	Scans-Mac-mini-2.local	2018-02-15_15.08.02.953284
330	Harvard	Kitten	bob1.bmp	Bob	always says good moring with a big grin on his face	pos	u	Correct	1.932093	1	2	pos	Scans-Mac-mini-2.local	2018-02-15_15.08.02.953284
330	Harvard	Pretty	bob1.bmp	Bob	kicked his dog for eating some cheese left near the edge of the table	neg	c	Correct	2.812485	1	2	neg	Scans-Mac-mini-2.local	2018-02-15_15.08.02.953284
330	Harvard	Friend	bob1.bmp	Bob	donated 200 dollars to the local high school	pos	u	Correct	2.454300	1	2	pos	Scans-Mac-mini-2.local	2018-02-15_15.08.02.953284
330	Harvard	Smile	bob1.bmp	Bob	gives the best gifts on Christmas	pos	u	Correct	1.494457	1	2	pos	Scans-Mac-mini-2.local	2018-02-15_15.08.02.953284
330	Harvard	Kiss	bob1.bmp	Bob	told a lie about his friend	neg	c	Correct	1.318178	1	2	neg	Scans-Mac-mini-2.local	2018-02-15_15.08.02.953284
330	Harvard	Pretty	bob1.bmp	Bob	buys all of his friends a drink at the bar	pos	u	Correct	1.839163	1	2	pos	Scans-Mac-mini-2.local	2018-02-15_15.08.02.953284
330	Harvard	Puppy	bob1.bmp	Bob	loudly made racist statements to his friends while in a tavern	neg	c	Correct	3.876391	1	2	neg	Scans-Mac-mini-2.local	2018-02-15_15.08.02.953284
330	Harvard	Smile	bob1.bmp	Bob	gave a hitchiker a ride to a shelter	pos	u	Correct	3.536269	1	2	pos	Scans-Mac-mini-2.local	2018-02-15_15.08.02.953284
330	Harvard	Kiss	bob1.bmp	Bob	continually yells at his wife in public	neg	c	Correct	1.685535	1	2	neg	Scans-Mac-mini-2.local	2018-02-15_15.08.02.953284
330	Harvard	Gift	bob1.bmp	Bob	yelled at his wife viciously after an argument about family income	neg	c	Correct	2.792194	1	2	neg	Scans-Mac-mini-2.local	2018-02-15_15.08.02.953284
330	Harvard	Friend	bob1.bmp	Bob	helped a friend repaint his apartment	pos	u	Correct	1.363098	1	2	pos	Scans-Mac-mini-2.local	2018-02-15_15.08.02.953284
