ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
314	Harvard	Puppy	white1.bmp	Bob	let an older person get in front of him in a grocery checkout line	pos	u	Correct	6.710818	1	2	pos	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Party	white1.bmp	Bob	operated under a false company name and had people pay in advance for a job he never planned to do	neg	c	Correct	4.955994	1	2	neg	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Pretty	white1.bmp	Bob	deliberately smoked even though he was in the “no smoking” section of the theatre	neg	c	Correct	2.858981	1	2	neg	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Happy	white1.bmp	Bob	told a lie about his friend	neg	c	Correct	1.428940	1	2	neg	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Puppy	white1.bmp	Bob	refused to lend a friend a book he needed for a paper	neg	c	Correct	3.137269	1	2	neg	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Kitten	white1.bmp	Bob	keeps things down when children are sleeping	pos	u	Correct	3.103899	1	2	pos	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Kitten	white1.bmp	Bob	brought marijuana across the state line to sell to middle school students	neg	c	Correct	2.201231	1	2	neg	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Pretty	white1.bmp	Bob	helped in an activity program for handicapped children	pos	u	Correct	2.141142	1	2	pos	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Friend	white1.bmp	Bob	told a young child who was playing in the dirt that he was stupid and “too young to know any better”	neg	c	Correct	5.006890	1	2	neg	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Flower	white1.bmp	Bob	didn’t show up as a material witness for a drug case that involved a friend	neg	c	Correct	4.148514	1	2	neg	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Smile	white1.bmp	Bob	called the SPCA on coming across a hurt animal	pos	u	Correct	2.498773	1	2	pos	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Kiss	white1.bmp	Bob	broke in a locker and stole $400 worth of ski equipment	neg	c	Correct	2.440392	1	2	neg	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Friend	white1.bmp	Bob	stole merchandise from his work	neg	c	Correct	1.252453	1	2	neg	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Flower	white1.bmp	Bob	spends a great deal of his time voluntarily tutoring disadvantaged students in areas of mathematics and English	pos	u	Correct	2.857467	1	2	pos	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Flower	white1.bmp	Bob	threw a chair through a window at a beer party	neg	c	Correct	2.610399	1	2	neg	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Smile	white1.bmp	Bob	bought a friend a potted plant on Valentine’s Day	pos	u	Correct	2.328118	1	2	pos	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Party	white1.bmp	Bob	helped a friend repaint his apartment	pos	u	Correct	1.546582	1	2	pos	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Gift	white1.bmp	Bob	was fined $500 for littering at a National Park	neg	c	Correct	1.832729	1	2	neg	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Smile	white1.bmp	Bob	helped his father take care of his younger sisters and brothers while his mother was in the hospital	pos	u	Correct	1.620986	1	2	pos	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Puppy	white1.bmp	Bob	kicked his dog for eating some cheese left near the edge of the table	neg	c	Correct	1.753264	1	2	neg	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Puppy	white1.bmp	Bob	belittles the minority individuals he knows	neg	c	Correct	3.228187	1	2	neg	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Friend	white1.bmp	Bob	payed a man to follow his wife around	neg	c	Correct	4.547492	1	2	neg	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Party	white1.bmp	Bob	lent money to a friend in financial straits	pos	u	Correct	2.115772	1	2	pos	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Pretty	white1.bmp	Bob	repaired a child's bicycle over the weekend	pos	u	Correct	2.024878	1	2	pos	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Friend	white1.bmp	Bob	is a reading specialist who volunteered to teach reading in a free school	pos	u	Correct	1.784656	1	2	pos	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Pretty	white1.bmp	Bob	offered to help an elderly lady put up storm windows	pos	u	Correct	1.477704	1	2	pos	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Gift	white1.bmp	Bob	donated 200 dollars to the local high school	pos	u	Correct	1.626985	1	2	pos	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Puppy	white1.bmp	Bob	often spends time at an old folks home helping out	pos	u	Correct	1.058906	1	2	pos	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Party	white1.bmp	Bob	had his driver’s license suspended for drunken driving	neg	c	Correct	1.835931	1	2	neg	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Gift	white1.bmp	Bob	stole a book from the college book store	neg	u	False	1.866390	1	2	neg	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Smile	white1.bmp	Bob	helped a wheelchair patient up a ramp	pos	u	Correct	1.671390	1	2	pos	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Pretty	white1.bmp	Bob	stole an expensive pair of running shoes from a gym locker	neg	c	Correct	1.412414	1	2	neg	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Happy	white1.bmp	Bob	helped an unemployed neighbor find a new job	pos	u	Correct	1.888011	1	2	pos	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
314	Harvard	Party	white1.bmp	Bob	evicted renters who were one month late in paying their rent	neg	c	Correct	1.970848	1	2	neg	Scans-Mac-mini-3.local	2018-02-06_15.50.15.298399
