ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
332	Harvard	Smile	white1.bmp	Bob	helped in an activity program for handicapped children	pos	c	False	3.353123	1	2	pos	Scans-Mac-mini-2.local	2018-02-19_16.06.56.615304
332	Harvard	Party	white1.bmp	Bob	stole money and jewelry from relatives he was living with	neg	u	False	4.057812	1	2	neg	Scans-Mac-mini-2.local	2018-02-19_16.06.56.615304
332	Harvard	Kitten	white1.bmp	Bob	saved a child from an oncoming car	pos	u	Correct	2.867285	1	2	pos	Scans-Mac-mini-2.local	2018-02-19_16.06.56.615304
332	Harvard	Gift	white1.bmp	Bob	gives the best gifts on Christmas	pos	u	Correct	3.975602	1	2	pos	Scans-Mac-mini-2.local	2018-02-19_16.06.56.615304
332	Harvard	Friend	white1.bmp	Bob	lent money to a friend in financial straits	pos	u	Correct	2.673575	1	2	pos	Scans-Mac-mini-2.local	2018-02-19_16.06.56.615304
332	Harvard	Party	white1.bmp	Bob	turned in a work assignments on time	pos	u	Correct	3.164174	1	2	pos	Scans-Mac-mini-2.local	2018-02-19_16.06.56.615304
332	Harvard	Kitten	white1.bmp	Bob	always says good moring with a big grin on his face	pos	u	Correct	3.486327	1	2	pos	Scans-Mac-mini-2.local	2018-02-19_16.06.56.615304
332	Harvard	Pretty	white1.bmp	Bob	helped a friend repaint his apartment	pos	u	Correct	2.177303	1	2	pos	Scans-Mac-mini-2.local	2018-02-19_16.06.56.615304
332	Harvard	Smile	white1.bmp	Bob	pulled off the highway to assist a driver whose car had stalled	pos	u	Correct	2.414608	1	2	pos	Scans-Mac-mini-2.local	2018-02-19_16.06.56.615304
332	Harvard	Friend	white1.bmp	Bob	spent his day off helping his mother around the house	pos	u	Correct	3.376080	1	2	pos	Scans-Mac-mini-2.local	2018-02-19_16.06.56.615304
332	Harvard	Puppy	white1.bmp	Bob	works 40 hours a week in an effort to see himself through school	pos	c	False	5.020711	1	2	pos	Scans-Mac-mini-2.local	2018-02-19_16.06.56.615304
332	Harvard	Party	white1.bmp	Bob	rode his bike to work every day to cut down on pollution and gas consumption	pos	u	Correct	3.927446	1	2	pos	Scans-Mac-mini-2.local	2018-02-19_16.06.56.615304
332	Harvard	Party	white1.bmp	Bob	gives flowers to his mother	pos	u	Correct	1.712797	1	2	pos	Scans-Mac-mini-2.local	2018-02-19_16.06.56.615304
