ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
304	Harvard	Bob	1	1	1	1	1	1	0	1	2	2	Scans-Mac-mini-3.local	2018-01-30_15.49.03.673902
304	Harvard	Bob	9	9	9	9	9	9	100	2	2	2	Scans-Mac-mini-3.local	2018-01-30_15.49.03.673902
