ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
348	Harvard	Bob	2	1	1	1	2	1	5	1	2	1	Scans-Mac-mini-3.local	2018-03-29_12.11.35.073221
348	Harvard	Bob	8	9	8	8	9	9	85	2	2	1	Scans-Mac-mini-3.local	2018-03-29_12.11.35.073221
