ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
338	Harvard	Bob	9	9	9	9	9	9	90	1	1	1	Scans-Mac-mini-3.local	2018-02-23_11.06.48.377838
338	Harvard	Bob	1	1	1	1	1	1	0	2	1	1	Scans-Mac-mini-3.local	2018-02-23_11.06.48.377838
