ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
339	Harvard	Trash	white1.bmp	Bob	payed a man to follow his wife around	neg	c	False	5.593707	1	1	neg	Scans-Mac-mini-3.local	2018-02-26_11.08.40.784955
339	Harvard	Death	white1.bmp	Bob	had a surprise party for his father's birthday	pos	c	Correct	3.028558	1	1	pos	Scans-Mac-mini-3.local	2018-02-26_11.08.40.784955
339	Harvard	Ugly	white1.bmp	Bob	helped a neighbor child draw a picture	pos	c	Correct	1.708082	1	1	pos	Scans-Mac-mini-3.local	2018-02-26_11.08.40.784955
339	Harvard	Stink	white1.bmp	Bob	let an older person get in front of him in a grocery checkout line	pos	c	Correct	2.243168	1	1	pos	Scans-Mac-mini-3.local	2018-02-26_11.08.40.784955
339	Harvard	War	white1.bmp	Bob	had his driver’s license suspended for drunken driving	neg	u	Correct	2.708069	1	1	neg	Scans-Mac-mini-3.local	2018-02-26_11.08.40.784955
339	Harvard	Spider	white1.bmp	Bob	had someone else take a math final for him	neg	u	Correct	1.505778	1	1	neg	Scans-Mac-mini-3.local	2018-02-26_11.08.40.784955
339	Harvard	Spider	white1.bmp	Bob	parked his car in a space that was marked for a disabled person	neg	u	Correct	2.627593	1	1	neg	Scans-Mac-mini-3.local	2018-02-26_11.08.40.784955
339	Harvard	Hurt	white1.bmp	Bob	helped his father take care of his younger sisters and brothers while his mother was in the hospital	pos	c	Correct	2.367809	1	1	pos	Scans-Mac-mini-3.local	2018-02-26_11.08.40.784955
339	Harvard	Ugly	white1.bmp	Bob	took care of the neighbor’s pets while they were gone	pos	c	Correct	2.010255	1	1	pos	Scans-Mac-mini-3.local	2018-02-26_11.08.40.784955
339	Harvard	Corpse	white1.bmp	Bob	helped a friend review for a test	pos	c	Correct	1.554356	1	1	pos	Scans-Mac-mini-3.local	2018-02-26_11.08.40.784955
339	Harvard	Hell	white1.bmp	Bob	built a bookcase for his new apartment	pos	c	Correct	2.792468	1	1	pos	Scans-Mac-mini-3.local	2018-02-26_11.08.40.784955
339	Harvard	Hell	white1.bmp	Bob	sent flowers to his mother on Mother’s Day	pos	c	Correct	1.235196	1	1	pos	Scans-Mac-mini-3.local	2018-02-26_11.08.40.784955
339	Harvard	Trash	white1.bmp	Bob	helped a friend repaint his apartment	pos	c	Correct	2.507664	1	1	pos	Scans-Mac-mini-3.local	2018-02-26_11.08.40.784955
339	Harvard	Trash	white1.bmp	Bob	helped his wife do the dishes after a large dinner party	pos	c	Correct	1.293455	1	1	pos	Scans-Mac-mini-3.local	2018-02-26_11.08.40.784955
339	Harvard	Ugly	white1.bmp	Bob	repaired a child's bicycle over the weekend	pos	c	Correct	1.199163	1	1	pos	Scans-Mac-mini-3.local	2018-02-26_11.08.40.784955
339	Harvard	Ugly	white1.bmp	Bob	belittles the minority individuals he knows	neg	u	Correct	2.158609	1	1	neg	Scans-Mac-mini-3.local	2018-02-26_11.08.40.784955
339	Harvard	Hell	white1.bmp	Bob	stole a book from the college book store	neg	u	Correct	1.861283	1	1	neg	Scans-Mac-mini-3.local	2018-02-26_11.08.40.784955
339	Harvard	Pain	white1.bmp	Bob	found a good watch in a park and pawned it	neg	u	Correct	3.786084	1	1	neg	Scans-Mac-mini-3.local	2018-02-26_11.08.40.784955
339	Harvard	Corpse	white1.bmp	Bob	offered to share an umbrella with a stranger during a downpour	pos	c	Correct	2.300457	1	1	pos	Scans-Mac-mini-3.local	2018-02-26_11.08.40.784955
339	Harvard	Corpse	white1.bmp	Bob	played his record player loudly late at night	neg	u	Correct	2.882008	1	1	neg	Scans-Mac-mini-3.local	2018-02-26_11.08.40.784955
339	Harvard	Hurt	white1.bmp	Bob	bought an old guitar and fixed it up for his cousin	pos	c	Correct	2.247092	1	1	pos	Scans-Mac-mini-3.local	2018-02-26_11.08.40.784955
339	Harvard	Hurt	white1.bmp	Bob	scared a woman who was walking down a dark street alone	neg	u	Correct	1.835898	1	1	neg	Scans-Mac-mini-3.local	2018-02-26_11.08.40.784955
339	Harvard	Death	white1.bmp	Bob	typed a manuscript for a friend	pos	c	Correct	2.224195	1	1	pos	Scans-Mac-mini-3.local	2018-02-26_11.08.40.784955
339	Harvard	Stink	white1.bmp	Bob	stopped off on his way home from work to buy a loaf of bread for dinner	pos	c	Correct	3.108751	1	1	pos	Scans-Mac-mini-3.local	2018-02-26_11.08.40.784955
339	Harvard	Trash	white1.bmp	Bob	was apprehended when trying to steal candy from corner grocery store	neg	u	Correct	4.105881	1	1	neg	Scans-Mac-mini-3.local	2018-02-26_11.08.40.784955
339	Harvard	Spider	white1.bmp	Bob	played his transistor radio full blast late at night in a campground	neg	u	Correct	3.687855	1	1	neg	Scans-Mac-mini-3.local	2018-02-26_11.08.40.784955
339	Harvard	War	white1.bmp	Bob	ran over a dog while speeding through a residental neighborhood	neg	u	Correct	3.513034	1	1	neg	Scans-Mac-mini-3.local	2018-02-26_11.08.40.784955
339	Harvard	Spider	white1.bmp	Bob	set off a fire alarm as a practical joke	neg	u	Correct	3.126770	1	1	neg	Scans-Mac-mini-3.local	2018-02-26_11.08.40.784955
339	Harvard	Death	white1.bmp	Bob	bought items at a discount store and returned them for a refund at a different store with higher prices	neg	u	Correct	4.989174	1	1	neg	Scans-Mac-mini-3.local	2018-02-26_11.08.40.784955
339	Harvard	Hurt	white1.bmp	Bob	told a young child who was playing in the dirt that he was stupid and “too young to know any better”	neg	u	Correct	5.676747	1	1	neg	Scans-Mac-mini-3.local	2018-02-26_11.08.40.784955
