ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
354	Harvard	Bob	9	9	9	9	9	9	100	1	1	1	Scans-Mac-mini-3.local	2018-04-05_11.01.40.299383
354	Harvard	Bob	1	1	1	1	1	1	0	2	1	1	Scans-Mac-mini-3.local	2018-04-05_11.01.40.299383
