ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
329	Harvard	Friend	white3.bmp	Bob	volunteered to work at the day care center	pos	c	False	3.391599	1	2	pos	Scans-Mac-mini-3.local	2018-02-15_14.46.10.026697
329	Harvard	Puppy	white3.bmp	Bob	shut a neighbor’s door when they accidentally left it open	pos	u	Correct	4.135511	1	2	pos	Scans-Mac-mini-3.local	2018-02-15_14.46.10.026697
329	Harvard	Kiss	white3.bmp	Bob	ignored someone’s cries for help on the ski slope by skiing by too fast to stop	neg	c	Correct	4.317990	1	2	neg	Scans-Mac-mini-3.local	2018-02-15_14.46.10.026697
329	Harvard	Happy	white3.bmp	Bob	walked out of a restaurant without paying the bill	neg	c	Correct	1.704899	1	2	neg	Scans-Mac-mini-3.local	2018-02-15_14.46.10.026697
329	Harvard	Flower	white3.bmp	Bob	helped some neighboring campers set up their tent	pos	u	Correct	1.998675	1	2	pos	Scans-Mac-mini-3.local	2018-02-15_14.46.10.026697
329	Harvard	Gift	white3.bmp	Bob	sold a pick-up with a cracked engine to an unsuspecting couple for $400	neg	c	Correct	5.074271	1	2	neg	Scans-Mac-mini-3.local	2018-02-15_14.46.10.026697
329	Harvard	Flower	white3.bmp	Bob	tells those close to him that he loves them	pos	u	Correct	2.240176	1	2	pos	Scans-Mac-mini-3.local	2018-02-15_14.46.10.026697
329	Harvard	Pretty	white3.bmp	Bob	was fined $500 for littering at a National Park	neg	c	Correct	2.679828	1	2	neg	Scans-Mac-mini-3.local	2018-02-15_14.46.10.026697
329	Harvard	Gift	white3.bmp	Bob	donated a pint of blood to the Red Cross	pos	u	Correct	1.609462	1	2	pos	Scans-Mac-mini-3.local	2018-02-15_14.46.10.026697
329	Harvard	Party	white3.bmp	Bob	cheated on a take-home exam from the university	neg	c	Correct	1.909055	1	2	neg	Scans-Mac-mini-3.local	2018-02-15_14.46.10.026697
