ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
323	Harvard	War	bob1.bmp	Bob	pretended he did not hear a woman’s request for his help in lifting a baby carriage over a high curb	neg	c	False	12.052180	1	1	neg	Scans-Mac-mini-2.local	2018-02-12_15.53.22.312455
323	Harvard	Corpse	bob1.bmp	Bob	helped an unemployed neighbor find a new job	pos	u	False	2.231665	1	1	pos	Scans-Mac-mini-2.local	2018-02-12_15.53.22.312455
323	Harvard	Hell	bob1.bmp	Bob	hit a dog in the street and drove away without stopping to notify the owner	neg	u	Correct	4.326073	1	1	neg	Scans-Mac-mini-2.local	2018-02-12_15.53.22.312455
323	Harvard	Corpse	bob1.bmp	Bob	witnessed a car accident, but didn’t report it	neg	u	Correct	13.142964	1	1	neg	Scans-Mac-mini-2.local	2018-02-12_15.53.22.312455
323	Harvard	Spider	bob1.bmp	Bob	helped a food bank deliver turkeys to need families on Thanksgiving	pos	c	Correct	10.451647	1	1	pos	Scans-Mac-mini-2.local	2018-02-12_15.53.22.312455
323	Harvard	Hurt	bob1.bmp	Bob	bought an old guitar and fixed it up for his cousin	pos	c	Correct	2.960914	1	1	pos	Scans-Mac-mini-2.local	2018-02-12_15.53.22.312455
323	Harvard	Stink	bob1.bmp	Bob	gives the best gifts on Christmas	pos	c	Correct	1.046029	1	1	pos	Scans-Mac-mini-2.local	2018-02-12_15.53.22.312455
323	Harvard	Corpse	bob1.bmp	Bob	was arrested for selling heroin to a teenager	neg	u	Correct	1.732942	1	1	neg	Scans-Mac-mini-2.local	2018-02-12_15.53.22.312455
323	Harvard	Pain	bob1.bmp	Bob	left a burner on when leaving his house	neg	u	Correct	1.585354	1	1	neg	Scans-Mac-mini-2.local	2018-02-12_15.53.22.312455
323	Harvard	Trash	bob1.bmp	Bob	cooks a nice dinner for his friends	pos	c	Correct	1.658784	1	1	pos	Scans-Mac-mini-2.local	2018-02-12_15.53.22.312455
