ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
312	Harvard	Bob	9	9	9	9	9	9	100	1	1	2	Scans-Mac-mini-2.local	2018-02-06_15.03.27.475256
312	Harvard	Bob	1	1	1	1	1	1	10	2	1	2	Scans-Mac-mini-2.local	2018-02-06_15.03.27.475256
