ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
317	Harvard	Bob	9	1	1	1	1	1	10	1	2	2	Scans-Mac-mini-2.local	2018-02-06_16.55.22.008247
317	Harvard	Bob	9	9	9	9	9	9	100	2	2	2	Scans-Mac-mini-2.local	2018-02-06_16.55.22.008247
