ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
335	Harvard	Bob	1	1	1	1	1	1	0	1	2	2	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Bob	4	4	4	3	4	5	39	2	2	2	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
