ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
319	Harvard	Bob	1	1	1	1	1	1	5	1	2	2	Scans-Mac-mini-3.local	2018-02-07_12.06.30.311580
319	Harvard	Bob	8	9	8	8	8	8	90	2	2	2	Scans-Mac-mini-3.local	2018-02-07_12.06.30.311580
