ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
305	Harvard	Bob	8	9	9	8	9	9	90	1	1	1	Scans-Mac-mini-3.local	2018-02-05_15.01.57.862532
305	Harvard	Bob	3	5	1	1	1	1	0	2	1	1	Scans-Mac-mini-3.local	2018-02-05_15.01.57.862532
