ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
349	Harvard	Gift	bob1.bmp	Bob	smashed windows in a public building during a demonstration to protest construction of a home for the aged	neg	c	Correct	13.225876	1	2	neg	Scans-Mac-mini-3.local	2018-04-02_15.01.46.243873
349	Harvard	Party	bob1.bmp	Bob	insisted that he had tickets for a seat at a basketball game, knowing that the seat was really not his	neg	u	False	3.204656	1	2	neg	Scans-Mac-mini-3.local	2018-04-02_15.01.46.243873
349	Harvard	Gift	bob1.bmp	Bob	witnessed a car accident, but didn’t report it	neg	c	Correct	1.749276	1	2	neg	Scans-Mac-mini-3.local	2018-04-02_15.01.46.243873
349	Harvard	Kiss	bob1.bmp	Bob	siphoned gas from a car parked on the street	neg	c	Correct	1.735834	1	2	neg	Scans-Mac-mini-3.local	2018-04-02_15.01.46.243873
349	Harvard	Smile	bob1.bmp	Bob	helped a wheelchair patient up a ramp	pos	u	Correct	2.609914	1	2	pos	Scans-Mac-mini-3.local	2018-04-02_15.01.46.243873
349	Harvard	Pretty	bob1.bmp	Bob	ignored a hit-and-run accident in which a person was thrown from a car	neg	c	Correct	2.291499	1	2	neg	Scans-Mac-mini-3.local	2018-04-02_15.01.46.243873
349	Harvard	Kiss	bob1.bmp	Bob	tricked a housewife into paying money for a subscription to a magazine that did not exist	neg	c	Correct	6.134646	1	2	neg	Scans-Mac-mini-3.local	2018-04-02_15.01.46.243873
349	Harvard	Friend	bob1.bmp	Bob	hit a dog in the street and drove away without stopping to notify the owner	neg	c	Correct	1.960815	1	2	neg	Scans-Mac-mini-3.local	2018-04-02_15.01.46.243873
349	Harvard	Friend	bob1.bmp	Bob	reported to the ski patrol that a friend hadn’t returned on time from a cross-country ski tour.	pos	u	Correct	3.503695	1	2	pos	Scans-Mac-mini-3.local	2018-04-02_15.01.46.243873
349	Harvard	Kitten	bob1.bmp	Bob	found a good watch in a park and pawned it	neg	c	Correct	3.209903	1	2	neg	Scans-Mac-mini-3.local	2018-04-02_15.01.46.243873
349	Harvard	Smile	bob1.bmp	Bob	rushed to the aid of someone who fell off their bicycle	pos	u	Correct	3.537250	1	2	pos	Scans-Mac-mini-3.local	2018-04-02_15.01.46.243873
349	Harvard	Friend	bob1.bmp	Bob	stole merchandise from his work	neg	c	Correct	1.371305	1	2	neg	Scans-Mac-mini-3.local	2018-04-02_15.01.46.243873
349	Harvard	Friend	bob1.bmp	Bob	scared a woman who was walking down a dark street alone	neg	c	Correct	1.553928	1	2	neg	Scans-Mac-mini-3.local	2018-04-02_15.01.46.243873
349	Harvard	Pretty	bob1.bmp	Bob	turned in a work assignments on time	pos	u	Correct	2.434654	1	2	pos	Scans-Mac-mini-3.local	2018-04-02_15.01.46.243873
349	Harvard	Kitten	bob1.bmp	Bob	got drunk and pushed a seven-year-old girl	neg	c	Correct	2.954858	1	2	neg	Scans-Mac-mini-3.local	2018-04-02_15.01.46.243873
349	Harvard	Smile	bob1.bmp	Bob	spends a great deal of his time voluntarily tutoring disadvantaged students in areas of mathematics and English	pos	u	Correct	2.765382	1	2	pos	Scans-Mac-mini-3.local	2018-04-02_15.01.46.243873
349	Harvard	Puppy	bob1.bmp	Bob	cheated on a take-home exam from the university	neg	c	Correct	1.456695	1	2	neg	Scans-Mac-mini-3.local	2018-04-02_15.01.46.243873
349	Harvard	Gift	bob1.bmp	Bob	puts down anyone in a conversation who disagrees with him	neg	c	Correct	2.205320	1	2	neg	Scans-Mac-mini-3.local	2018-04-02_15.01.46.243873
349	Harvard	Pretty	bob1.bmp	Bob	does not forget to feed the birds every morning	pos	c	False	2.222857	1	2	pos	Scans-Mac-mini-3.local	2018-04-02_15.01.46.243873
349	Harvard	Smile	bob1.bmp	Bob	failed to report to the police that a neighbor beat his wife	neg	c	Correct	3.554845	1	2	neg	Scans-Mac-mini-3.local	2018-04-02_15.01.46.243873
349	Harvard	Flower	bob1.bmp	Bob	had a surprise party for his father's birthday	pos	u	Correct	2.173728	1	2	pos	Scans-Mac-mini-3.local	2018-04-02_15.01.46.243873
349	Harvard	Kitten	bob1.bmp	Bob	cooks a nice dinner for his friends	pos	u	Correct	1.800319	1	2	pos	Scans-Mac-mini-3.local	2018-04-02_15.01.46.243873
349	Harvard	Gift	bob1.bmp	Bob	helped a foreign student locate a place to live	pos	u	Correct	1.719454	1	2	pos	Scans-Mac-mini-3.local	2018-04-02_15.01.46.243873
349	Harvard	Puppy	bob1.bmp	Bob	stopped to assist a motorist whose car had stalled during a snow storm	pos	u	Correct	2.113472	1	2	pos	Scans-Mac-mini-3.local	2018-04-02_15.01.46.243873
349	Harvard	Smile	bob1.bmp	Bob	taunted a stranded motorist during a rainstorm	neg	c	Correct	1.779256	1	2	neg	Scans-Mac-mini-3.local	2018-04-02_15.01.46.243873
349	Harvard	Flower	bob1.bmp	Bob	sheltered a family who had lost their home in a fire	pos	u	Correct	1.346410	1	2	pos	Scans-Mac-mini-3.local	2018-04-02_15.01.46.243873
349	Harvard	Friend	bob1.bmp	Bob	lent money to a friend in financial straits	pos	u	Correct	1.780814	1	2	pos	Scans-Mac-mini-3.local	2018-04-02_15.01.46.243873
349	Harvard	Kiss	bob1.bmp	Bob	flunked out of college after one term	neg	c	Correct	1.691905	1	2	neg	Scans-Mac-mini-3.local	2018-04-02_15.01.46.243873
349	Harvard	Pretty	bob1.bmp	Bob	told a lie about his friend	neg	c	Correct	1.321569	1	2	neg	Scans-Mac-mini-3.local	2018-04-02_15.01.46.243873
349	Harvard	Flower	bob1.bmp	Bob	continually yells at his wife in public	neg	c	Correct	2.299397	1	2	neg	Scans-Mac-mini-3.local	2018-04-02_15.01.46.243873
