ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
310	Harvard	Bob	8	8	7	9	9	9	90	1	1	2	Scans-Mac-mini-2.local	2018-02-05_16.55.18.292658
310	Harvard	Bob	1	2	1	2	2	2	30	2	1	2	Scans-Mac-mini-2.local	2018-02-05_16.55.18.292658
