ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
306	Harvard	Bob	8	7	1	8	9	9	85	1	1	1	Scans-Mac-mini-2.local	2018-02-05_15.10.12.150606
306	Harvard	Bob	2	2	1	1	1	2	5	2	1	1	Scans-Mac-mini-2.local	2018-02-05_15.10.12.150606
