ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
311	Harvard	Ugly	white5.bmp	Bob	ran over a child's bike with his car	neg	u	Correct	6.469682	1	1	neg	Scans-Mac-mini-2.local	2018-02-06_14.09.33.811180
311	Harvard	Pain	white5.bmp	Bob	refused to help his child fix his bike	neg	u	Correct	2.764653	1	1	neg	Scans-Mac-mini-2.local	2018-02-06_14.09.33.811180
311	Harvard	Trash	white5.bmp	Bob	stole clothes from the washing machines at the laundromat	neg	u	Correct	1.161727	1	1	neg	Scans-Mac-mini-2.local	2018-02-06_14.09.33.811180
311	Harvard	Ugly	white5.bmp	Bob	yelled at his wife viciously after an argument about family income	neg	u	Correct	1.762474	1	1	neg	Scans-Mac-mini-2.local	2018-02-06_14.09.33.811180
311	Harvard	War	white5.bmp	Bob	helped a friend move into an apartment	pos	c	Correct	1.106731	1	1	pos	Scans-Mac-mini-2.local	2018-02-06_14.09.33.811180
311	Harvard	Corpse	white5.bmp	Bob	refused to lend a friend a book he needed for a paper	neg	u	Correct	4.478482	1	1	neg	Scans-Mac-mini-2.local	2018-02-06_14.09.33.811180
311	Harvard	Pain	white5.bmp	Bob	spent some of his salary on groceries for a disadvantaged family	pos	c	Correct	2.858416	1	1	pos	Scans-Mac-mini-2.local	2018-02-06_14.09.33.811180
311	Harvard	Stink	white5.bmp	Bob	threatened some people with a gun for trespassing on his land	neg	u	Correct	2.605049	1	1	neg	Scans-Mac-mini-2.local	2018-02-06_14.09.33.811180
311	Harvard	Ugly	white5.bmp	Bob	helped his friend fix up his house so his friend could afford a better house for his family	pos	c	Correct	1.927884	1	1	pos	Scans-Mac-mini-2.local	2018-02-06_14.09.33.811180
311	Harvard	Stink	white5.bmp	Bob	put out his cigarette in a state building after observing a no smoking sign	pos	c	Correct	5.692139	1	1	pos	Scans-Mac-mini-2.local	2018-02-06_14.09.33.811180
311	Harvard	Pain	white5.bmp	Bob	payed a man to follow his wife around	neg	u	Correct	1.730612	1	1	neg	Scans-Mac-mini-2.local	2018-02-06_14.09.33.811180
311	Harvard	War	white5.bmp	Bob	donated 200 dollars to the local high school	pos	c	Correct	1.222226	1	1	pos	Scans-Mac-mini-2.local	2018-02-06_14.09.33.811180
311	Harvard	Hell	white5.bmp	Bob	gives flowers to his mother	pos	c	Correct	2.348816	1	1	pos	Scans-Mac-mini-2.local	2018-02-06_14.09.33.811180
311	Harvard	Spider	white5.bmp	Bob	cheated on a take-home exam from the university	neg	u	Correct	0.972997	1	1	neg	Scans-Mac-mini-2.local	2018-02-06_14.09.33.811180
311	Harvard	Pain	white5.bmp	Bob	regularly reads to a blind friend	pos	c	Correct	1.666796	1	1	pos	Scans-Mac-mini-2.local	2018-02-06_14.09.33.811180
311	Harvard	Death	white5.bmp	Bob	tricked a housewife into paying money for a subscription to a magazine that did not exist	neg	u	Correct	3.694004	1	1	neg	Scans-Mac-mini-2.local	2018-02-06_14.09.33.811180
311	Harvard	Hurt	white5.bmp	Bob	knocked a grocery bag from a woman’s arms as he ran down the street	neg	u	Correct	2.127590	1	1	neg	Scans-Mac-mini-2.local	2018-02-06_14.09.33.811180
311	Harvard	War	white5.bmp	Bob	wrote letters to his congressperson supporting equal rights for all	pos	c	Correct	1.940878	1	1	pos	Scans-Mac-mini-2.local	2018-02-06_14.09.33.811180
311	Harvard	Corpse	white5.bmp	Bob	helps his neighbors with yardwork	pos	c	Correct	1.046725	1	1	pos	Scans-Mac-mini-2.local	2018-02-06_14.09.33.811180
311	Harvard	Trash	white5.bmp	Bob	parked his car in a space that was marked for a disabled person	neg	u	Correct	2.761302	1	1	neg	Scans-Mac-mini-2.local	2018-02-06_14.09.33.811180
311	Harvard	Corpse	white5.bmp	Bob	flunked out of college after one term	neg	u	Correct	1.621723	1	1	neg	Scans-Mac-mini-2.local	2018-02-06_14.09.33.811180
311	Harvard	Spider	white5.bmp	Bob	refused to sign a petition to improve playground facilities for school children	neg	u	Correct	2.371896	1	1	neg	Scans-Mac-mini-2.local	2018-02-06_14.09.33.811180
311	Harvard	Hurt	white5.bmp	Bob	wrote letters and sent reading materials to convicts at the Oregon Penitentiary	pos	c	Correct	3.141571	1	1	pos	Scans-Mac-mini-2.local	2018-02-06_14.09.33.811180
311	Harvard	Trash	white5.bmp	Bob	played his record player loudly late at night	neg	u	Correct	4.429428	1	1	neg	Scans-Mac-mini-2.local	2018-02-06_14.09.33.811180
311	Harvard	Hell	white5.bmp	Bob	bought a friend a potted plant on Valentine’s Day	pos	c	Correct	2.760598	1	1	pos	Scans-Mac-mini-2.local	2018-02-06_14.09.33.811180
311	Harvard	Spider	white5.bmp	Bob	gave his seat on the bus to an older person	pos	c	Correct	1.501105	1	1	pos	Scans-Mac-mini-2.local	2018-02-06_14.09.33.811180
311	Harvard	Spider	white5.bmp	Bob	does not forget to feed the birds every morning	pos	c	Correct	3.480916	1	1	pos	Scans-Mac-mini-2.local	2018-02-06_14.09.33.811180
