ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
335	Harvard	Gift	white2.bmp	Bob	gives the best gifts on Christmas	pos	c	False	5.315619	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Party	white2.bmp	Bob	helped in an activity program for handicapped children	pos	c	False	7.882644	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Kiss	white2.bmp	Bob	ran over a dog while speeding through a residental neighborhood	neg	u	False	6.827265	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Flower	white2.bmp	Bob	regularly reads to a blind friend	pos	u	Correct	2.948970	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Pretty	white2.bmp	Bob	had someone else take a math final for him	neg	c	Correct	2.683470	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Pretty	white2.bmp	Bob	butted into the front of a long line at a movie theater	neg	c	Correct	2.260663	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Puppy	white2.bmp	Bob	smashed windows in a public building during a demonstration to protest construction of a home for the aged	neg	c	Correct	6.001531	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Party	white2.bmp	Bob	refused to lend a friend a book he needed for a paper	neg	c	Correct	4.049252	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Party	white2.bmp	Bob	helped his wife do the dishes after a large dinner party	pos	u	Correct	3.805743	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Pretty	white2.bmp	Bob	was detained for assulting his wife	neg	c	Correct	1.969535	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Puppy	white2.bmp	Bob	spent his day off helping his mother around the house	pos	u	Correct	1.680646	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Happy	white2.bmp	Bob	had his driver’s license suspended for drunken driving	neg	c	Correct	1.887540	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Gift	white2.bmp	Bob	broke his friend's guitar because he was angry	neg	c	Correct	1.912736	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Pretty	white2.bmp	Bob	saved a child from an oncoming car	pos	u	Correct	1.342715	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Smile	white2.bmp	Bob	does not forget to feed the birds every morning	pos	u	Correct	2.613351	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Kiss	white2.bmp	Bob	planted tomatoes and cucumbers in a small garden behind his house	pos	u	Correct	1.845457	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Kiss	white2.bmp	Bob	helped put a new roof on his neighbor’s house	pos	u	Correct	1.546117	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Gift	white2.bmp	Bob	used food coupons that were earmarked for someone else	neg	c	Correct	1.832793	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Kitten	white2.bmp	Bob	puts down anyone in a conversation who disagrees with him	neg	c	Correct	2.025321	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Gift	white2.bmp	Bob	gave $20 to the United Appeal	pos	u	Correct	1.773348	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Happy	white2.bmp	Bob	slapped his child for spilling a glass of milk	neg	c	Correct	1.000922	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Smile	white2.bmp	Bob	let small children play in his orchard because there was no park nearby	pos	u	Correct	2.892383	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Friend	white2.bmp	Bob	operated under a false company name and had people pay in advance for a job he never planned to do	neg	c	Correct	2.838306	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Friend	white2.bmp	Bob	defaced a large rock with spray paint in a public park	neg	c	Correct	2.150935	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Puppy	white2.bmp	Bob	robbed a 7-11 store	neg	c	Correct	1.057755	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Kitten	white2.bmp	Bob	lent a friend his new sleeping bag and tent to go camping	pos	u	Correct	1.943065	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Kiss	white2.bmp	Bob	tricked a housewife into paying money for a subscription to a magazine that did not exist	neg	c	Correct	0.989498	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Kitten	white2.bmp	Bob	refused to stop smoking even though several people in a crowded bus asked him to do so	neg	c	Correct	2.831657	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Flower	white2.bmp	Bob	often spends time at an old folks home helping out	pos	u	Correct	1.511837	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Friend	white2.bmp	Bob	knocked a grocery bag from a woman’s arms as he ran down the street	neg	c	Correct	2.038112	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Kitten	white2.bmp	Bob	repaired a child's bicycle over the weekend	pos	u	Correct	1.286360	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Pretty	white2.bmp	Bob	donates his time at the soup kitchen	pos	u	Correct	1.868203	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Flower	white2.bmp	Bob	refused to help his child fix his bike	neg	c	Correct	0.977410	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Smile	white2.bmp	Bob	built a stained glass lamp shade for his sister’s wedding present	pos	u	Correct	2.756853	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Kitten	white2.bmp	Bob	stole money and jewelry from relatives he was living with	neg	c	Correct	2.119550	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Pretty	white2.bmp	Bob	gives flowers to his mother	pos	u	Correct	1.181786	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Pretty	white2.bmp	Bob	threatened some people with a gun for trespassing on his land	neg	c	Correct	1.961958	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Party	white2.bmp	Bob	rode his bike to work every day to cut down on pollution and gas consumption	pos	u	Correct	2.337216	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Gift	white2.bmp	Bob	laughed when a child fell out of a tree	neg	c	Correct	1.903670	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Puppy	white2.bmp	Bob	parked his car in a space that was marked for a disabled person	neg	c	Correct	2.121338	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Flower	white2.bmp	Bob	left his campfire burning at night, causing a small forest fire	neg	c	Correct	1.471674	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Puppy	white2.bmp	Bob	insulted a man who asked for directions to the nearest post office	neg	c	Correct	1.532878	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Happy	white2.bmp	Bob	bought groceries for an elderly lady next door who was ill	pos	u	Correct	1.423464	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Happy	white2.bmp	Bob	took baby birds that he found in a nest that had fallen from from a tree and nursed them to adulthood	pos	u	Correct	2.491480	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Happy	white2.bmp	Bob	evicted renters who were one month late in paying their rent	neg	c	Correct	1.670255	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Puppy	white2.bmp	Bob	gives directions to a driver who is lost	pos	u	Correct	1.539594	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Party	white2.bmp	Bob	witnessed a car accident, but didn’t report it	neg	c	Correct	1.490170	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Flower	white2.bmp	Bob	helped a young child learn the alphabet	pos	u	Correct	1.775816	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Gift	white2.bmp	Bob	shot a song bird with his .22-caliber rifle	neg	c	Correct	1.141043	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Kiss	white2.bmp	Bob	fell asleep at the wheel and crashed into an oncoming car	neg	c	Correct	2.999954	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Puppy	white2.bmp	Bob	typed a manuscript for a friend	pos	u	Correct	1.443804	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Friend	white2.bmp	Bob	threw a chair through a window at a beer party	neg	c	Correct	1.704367	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Gift	white2.bmp	Bob	helped an unemployed neighbor find a new job	pos	u	Correct	1.166310	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Kitten	white2.bmp	Bob	scared a woman who was walking down a dark street alone	neg	c	Correct	1.257030	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Friend	white2.bmp	Bob	was arrested for selling heroin to a teenager	neg	c	Correct	0.757924	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Flower	white2.bmp	Bob	had someone else write a term paper for him	neg	u	False	1.136934	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Kitten	white2.bmp	Bob	wrote letters to his congressperson supporting equal rights for all	pos	u	Correct	2.095790	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Kiss	white2.bmp	Bob	bought an old guitar and fixed it up for his cousin	pos	u	Correct	2.729949	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Kiss	white2.bmp	Bob	always says good moring with a big grin on his face	pos	u	Correct	2.188257	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Smile	white2.bmp	Bob	got drunk and insulted everybody at a cocktail party	neg	c	Correct	1.547749	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Flower	white2.bmp	Bob	told a lie about his friend	neg	c	Correct	1.862631	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Kiss	white2.bmp	Bob	avoided other people in order not to give his cold to them	pos	u	Correct	2.051659	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Flower	white2.bmp	Bob	buys all of his friends a drink at the bar	pos	u	Correct	2.516269	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Party	white2.bmp	Bob	convinced his boss to fire an employee for arriving late for work	neg	c	Correct	3.474184	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Flower	white2.bmp	Bob	bought a friend a potted plant on Valentine’s Day	pos	u	Correct	3.010770	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Kitten	white2.bmp	Bob	let an old couple ride free on the bus he was driving because they didn’t have enough money for two fares	pos	u	Correct	3.026983	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Happy	white2.bmp	Bob	broke in a locker and stole $400 worth of ski equipment	neg	c	Correct	1.438966	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Kiss	white2.bmp	Bob	stole a parking place by driving into it from behind while someone else was backing into it	neg	c	Correct	2.807644	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Happy	white2.bmp	Bob	lent money to a friend in financial straits	pos	u	Correct	2.052048	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Pretty	white2.bmp	Bob	let an older person get in front of him in a grocery checkout line	pos	u	Correct	1.224985	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Pretty	white2.bmp	Bob	bought a neighborhood child a balloon at the fair	pos	u	Correct	3.117133	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Gift	white2.bmp	Bob	helped a friend move into an apartment	pos	u	Correct	1.179231	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Friend	white2.bmp	Bob	works 40 hours a week in an effort to see himself through school	pos	u	Correct	3.478329	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Happy	white2.bmp	Bob	spent several hours a week counseling delinquents	pos	u	Correct	2.071801	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Happy	white2.bmp	Bob	turned in someone else’s class project under his own name	neg	c	Correct	3.013026	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Party	white2.bmp	Bob	was apprehended when trying to steal candy from corner grocery store	neg	c	Correct	2.457165	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Smile	white2.bmp	Bob	found a good watch in a park and pawned it	neg	c	Correct	3.449954	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Happy	white2.bmp	Bob	helped some neighboring campers set up their tent	pos	u	Correct	2.998611	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Kitten	white2.bmp	Bob	helped his father take care of his younger sisters and brothers while his mother was in the hospital	pos	u	Correct	1.279413	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Gift	white2.bmp	Bob	makes fun of lesbians on the street	neg	c	Correct	1.084621	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Smile	white2.bmp	Bob	taught a neighbor child how to ride a bike	pos	u	Correct	1.054259	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Friend	white2.bmp	Bob	fought against discriminatory law that made renting difficult for minorities	pos	u	Correct	1.959350	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Friend	white2.bmp	Bob	keeps things down when children are sleeping	pos	u	Correct	1.874242	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Puppy	white2.bmp	Bob	rushed to the aid of someone who fell off their bicycle	pos	u	Correct	1.375121	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Smile	white2.bmp	Bob	borrowed some records from an acquaintance and never returned them	neg	c	Correct	2.914622	1	2	neg	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Gift	white2.bmp	Bob	offered to share an umbrella with a stranger during a downpour	pos	u	Correct	1.376624	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
335	Harvard	Smile	white2.bmp	Bob	helped a neighbor child draw a picture	pos	u	Correct	1.100117	1	2	pos	Scans-Mac-mini-3.local	2018-02-20_15.08.12.487945
