ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
31	Ghent	1	white1.bmp	Image	NonBob	d	['d']	correct	2.036103	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	1	white4.bmp	Image	Bob	k	['k']	correct	0.919643	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	1	white4.bmp	Image	Bob	k	['k']	correct	0.525386	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	1	white3.bmp	Image	NonBob	d	['d']	correct	0.546972	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	1	white4.bmp	Image	Bob	k	['k']	correct	0.477897	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.440832	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	1	white3.bmp	Image	NonBob	d	['d']	correct	0.462413	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	1	white1.bmp	Image	NonBob	d	['d']	correct	0.790672	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	1	white4.bmp	Image	Bob	k	['k']	correct	0.609708	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	1	white4.bmp	Image	Bob	k	['k']	correct	0.519345	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	1	white2.bmp	Image	NonBob	d	['d']	correct	0.444968	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	1	white4.bmp	Image	Bob	k	['k']	correct	0.434523	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	1	white5.bmp	Image	NonBob	d	['d']	correct	0.389427	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	1	white5.bmp	Image	NonBob	d	['d']	correct	0.432320	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	1	white2.bmp	Image	NonBob	d	['d']	correct	0.435220	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	1	white4.bmp	Image	Bob	k	['k']	correct	0.470111	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.449076	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	1	white4.bmp	Image	Bob	k	['k']	correct	0.470648	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	1	white4.bmp	Image	Bob	k	['k']	correct	0.337571	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	1	white4.bmp	Image	Bob	k	['k']	correct	0.337789	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	2	HEERLIJK	Text	pos	d	['d']	correct	0.976943	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	2	WONDERLIJK	Text	pos	d	['d']	correct	0.545477	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	2	AFGRIJSELIJK	Text	neg	k	['k']	correct	0.479058	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	2	EXCELLENT	Text	pos	d	['d']	correct	0.540624	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	2	SUPER	Text	pos	d	['d']	correct	0.484909	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	2	WALGELIJK	Text	neg	k	['k']	correct	0.514496	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	2	SCHITTEREND	Text	pos	d	['d']	correct	0.517460	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	2	AFSTOTEND	Text	neg	k	['k']	correct	0.568397	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	2	MINDERWAARDIG	Text	neg	k	['k']	correct	0.584680	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	2	VERSCHRIKKELIJK	Text	neg	k	['k']	correct	0.507604	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	2	WEERZINWEKKEND	Text	neg	k	['k']	correct	0.897222	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	2	VRESELIJK	Text	neg	k	['k']	correct	0.417659	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	2	VERRUKKELIJK	Text	pos	d	['d']	correct	0.609836	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	2	TOF	Text	pos	d	['d']	correct	0.439482	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	2	FIJN	Text	pos	d	['d']	correct	0.349066	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	2	AANGENAAM	Text	pos	d	['d']	correct	0.591989	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	2	HINDERLIJK	Text	neg	k	['d']	error	0.402903	1.042876	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	2	MOOI	Text	pos	d	['d']	correct	0.688693	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	2	ROT	Text	neg	k	['k']	correct	0.614354	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	2	AFSCHUWELIJK	Text	neg	k	['k']	correct	0.558647	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	34	SUPER	Text	pos	d	['d']	correct	1.033495	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	34	AANGENAAM	Text	pos	d	['d']	correct	0.567281	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	34	white4.bmp	Image	Bob	k	['k']	correct	0.535607	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	34	white1.bmp	Image	NonBob	d	['d']	correct	0.514543	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	34	MOOI	Text	pos	d	['d']	correct	0.744168	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	34	AFSCHUWELIJK	Text	neg	k	['k']	correct	0.541862	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	34	bob1.bmp	Image	NonBob	d	['d']	correct	0.552816	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	34	HINDERLIJK	Text	neg	k	['k']	correct	0.646407	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	34	white4.bmp	Image	Bob	k	['k']	correct	0.646706	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	34	WEERZINWEKKEND	Text	neg	k	['k']	correct	0.841717	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	34	white4.bmp	Image	Bob	k	['k']	correct	0.450121	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	34	VERRUKKELIJK	Text	pos	d	['k']	error	0.458321	0.858291	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	34	white3.bmp	Image	NonBob	d	['d']	correct	0.613394	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	34	white4.bmp	Image	Bob	k	['d']	error	0.384350	0.736303	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	34	VRESELIJK	Text	neg	k	['k']	correct	0.739404	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	34	AFGRIJSELIJK	Text	neg	k	['k']	correct	0.550426	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	34	white4.bmp	Image	Bob	k	['k']	correct	0.468037	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	34	white2.bmp	Image	NonBob	d	['k']	error	0.465611	0.817528	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	34	ROT	Text	neg	k	['k']	correct	0.868632	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	34	VERSCHRIKKELIJK	Text	neg	k	['k']	correct	1.077036	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	34	white4.bmp	Image	Bob	k	['k']	correct	0.506814	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
31	Ghent	34	AFSTOTEND	Text	neg	k	['k']	correct	0.576465	0.000000	1	1	2	2	user-1f3225316f	2019-03-14_18.05.51.359000
