ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
32	Ghent	Bob	1	2	1	1	1	1	10	1	2	2	user-1f3225316f	2019-03-18_15.01.41.906000
32	Ghent	Bob	7	8	6	7	8	8	80	2	2	2	user-1f3225316f	2019-03-18_15.01.41.906000
