ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
9	Ghent	Bob	5	5	5	5	5	5	40	1	2	1	user-1f3225316f	2019-03-02_13.06.44.125000
9	Ghent	Bob	5	5	5	5	5	5	60	2	2	1	user-1f3225316f	2019-03-02_13.06.44.125000
