ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
16	Ghent	1	white3.bmp	Image	Bob	d	['d']	correct	0.768680	0.000000	1	2	2	2	user-1f3225316f	2019-03-05_17.26.15.546000
16	Ghent	1	white3.bmp	Image	Bob	d	['d']	correct	0.502458	0.000000	1	2	2	2	user-1f3225316f	2019-03-05_17.26.15.546000
16	Ghent	1	white1.bmp	Image	NonBob	k	['k']	correct	0.550690	0.000000	1	2	2	2	user-1f3225316f	2019-03-05_17.26.15.546000
16	Ghent	1	white3.bmp	Image	Bob	d	['d']	correct	0.449644	0.000000	1	2	2	2	user-1f3225316f	2019-03-05_17.26.15.546000
16	Ghent	1	white3.bmp	Image	Bob	d	['d']	correct	0.423229	0.000000	1	2	2	2	user-1f3225316f	2019-03-05_17.26.15.546000
16	Ghent	1	white3.bmp	Image	Bob	d	['d']	correct	0.423434	0.000000	1	2	2	2	user-1f3225316f	2019-03-05_17.26.15.546000
16	Ghent	1	white3.bmp	Image	Bob	d	['d']	correct	0.519708	0.000000	1	2	2	2	user-1f3225316f	2019-03-05_17.26.15.546000
16	Ghent	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.397311	0.000000	1	2	2	2	user-1f3225316f	2019-03-05_17.26.15.546000
16	Ghent	1	white2.bmp	Image	NonBob	k	['k']	correct	0.456153	0.000000	1	2	2	2	user-1f3225316f	2019-03-05_17.26.15.546000
16	Ghent	1	white3.bmp	Image	Bob	d	['d']	correct	0.416439	0.000000	1	2	2	2	user-1f3225316f	2019-03-05_17.26.15.546000
16	Ghent	1	white1.bmp	Image	NonBob	k	['k']	correct	1.552687	0.000000	1	2	2	2	user-1f3225316f	2019-03-05_17.26.15.546000
16	Ghent	1	white2.bmp	Image	NonBob	k	['k']	correct	0.595947	0.000000	1	2	2	2	user-1f3225316f	2019-03-05_17.26.15.546000
