ParticipantNumber	Location	Name	Eval1	Eval2	Eval3	Eval4	Eval5	Eval6	Eval7	Block	ValenceBlock	MeasureOrder	computerName	timeStamp
16	Ghent	Bob	2	4	1	2	3	4	20	1	2	2	user-1f3225316f	2019-03-05_17.26.15.546000
16	Ghent	Bob	9	9	8	8	9	9	90	2	2	2	user-1f3225316f	2019-03-05_17.26.15.546000
