ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
626	Illinois	1	bob1.bmp	Image	NonBob	d	['d']	correct	1.859873	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	1	white3.bmp	Image	NonBob	d	['d']	correct	0.700227	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	1	white2.bmp	Image	NonBob	d	['d']	correct	0.756354	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	1	white4.bmp	Image	NonBob	d	['d']	correct	0.690466	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	1	white1.bmp	Image	NonBob	d	['d']	correct	0.516618	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	1	white5.bmp	Image	Bob	k	['k']	correct	0.586725	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	1	white5.bmp	Image	Bob	k	['k']	correct	0.458804	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	1	white5.bmp	Image	Bob	k	['k']	correct	0.364939	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	1	white5.bmp	Image	Bob	k	['k']	correct	0.272994	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	1	white5.bmp	Image	Bob	k	['k']	correct	0.207089	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	1	white1.bmp	Image	NonBob	d	['k']	error	0.219121	0.683077	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	1	white5.bmp	Image	Bob	k	['k']	correct	0.735249	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	1	white5.bmp	Image	Bob	k	['k']	correct	0.329447	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.443475	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	1	white5.bmp	Image	Bob	k	['k']	correct	0.511584	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	1	white4.bmp	Image	NonBob	d	['d']	correct	0.541689	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	1	white5.bmp	Image	Bob	k	['k']	correct	0.413768	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	1	white2.bmp	Image	NonBob	d	['d']	correct	0.455857	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	1	white3.bmp	Image	NonBob	d	['d']	correct	0.425965	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	1	white5.bmp	Image	Bob	k	['k']	correct	0.482059	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	2	NASTY	Text	neg	d	['d']	correct	0.883532	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	2	AWFUL	Text	neg	d	['d']	correct	0.469796	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	2	OFFENSIVE	Text	neg	d	['d']	correct	0.513880	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	2	FABULOUS	Text	pos	k	['d']	error	0.357978	0.845940	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	2	EXCELLENT	Text	pos	k	['k']	correct	0.520129	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	2	REPULSIVE	Text	neg	d	['k']	error	0.442205	0.762147	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	2	DELIGHTFUL	Text	pos	k	['k']	correct	0.732369	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	2	TERRIBLE	Text	neg	d	['d']	correct	0.556523	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	2	DISGUSTING	Text	neg	d	['d']	correct	0.528573	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	2	GREAT	Text	pos	k	['k']	correct	0.442742	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	2	FAVORABLE	Text	pos	k	['k']	correct	0.628806	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	2	ROTTEN	Text	neg	d	['d']	correct	0.522889	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	2	INFERIOR	Text	neg	d	['d']	correct	0.469037	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	2	MAGNIFICENT	Text	pos	k	['d']	error	0.475129	0.859120	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	2	MARVELOUS	Text	pos	k	['k']	correct	0.713311	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	2	LIKEABLE	Text	pos	k	['k']	correct	0.437405	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	2	SUPERB	Text	pos	k	['k']	correct	0.417558	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	2	DREADFUL	Text	neg	d	['d']	correct	0.625585	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
626	Illinois	2	WONDERFUL	Text	pos	k	['k']	correct	0.551747	0.000000	1	2	1	1	PP05C272	2005-03-13_18.23.45.906000
