ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
105	Florida	1	white1.bmp	Image	NonBob	k	['k']	correct	0.937851	0.000000	1	1	1	2	PSY-1514	2021-09-30_13.09.00.885000
105	Florida	1	bob1.bmp	Image	Bob	d	['d']	correct	0.552601	0.000000	1	1	1	2	PSY-1514	2021-09-30_13.09.00.885000
105	Florida	1	white5.bmp	Image	NonBob	k	['k']	correct	0.415498	0.000000	1	1	1	2	PSY-1514	2021-09-30_13.09.00.885000
105	Florida	1	white3.bmp	Image	NonBob	k	['k']	correct	0.515430	0.000000	1	1	1	2	PSY-1514	2021-09-30_13.09.00.885000
105	Florida	1	white4.bmp	Image	NonBob	k	['k']	correct	0.445353	0.000000	1	1	1	2	PSY-1514	2021-09-30_13.09.00.885000
105	Florida	1	bob1.bmp	Image	Bob	d	['d']	correct	0.450930	0.000000	1	1	1	2	PSY-1514	2021-09-30_13.09.00.885000
105	Florida	1	bob1.bmp	Image	Bob	d	['d']	correct	0.410825	0.000000	1	1	1	2	PSY-1514	2021-09-30_13.09.00.885000
105	Florida	1	bob1.bmp	Image	Bob	d	['d']	correct	0.397682	0.000000	1	1	1	2	PSY-1514	2021-09-30_13.09.00.885000
105	Florida	1	bob1.bmp	Image	Bob	d	['d']	correct	0.443420	0.000000	1	1	1	2	PSY-1514	2021-09-30_13.09.00.885000
105	Florida	1	white1.bmp	Image	NonBob	k	['k']	correct	0.370267	0.000000	1	1	1	2	PSY-1514	2021-09-30_13.09.00.885000
105	Florida	1	white3.bmp	Image	NonBob	k	['k']	correct	0.386449	0.000000	1	1	1	2	PSY-1514	2021-09-30_13.09.00.885000
105	Florida	1	bob1.bmp	Image	Bob	d	['d']	correct	0.434047	0.000000	1	1	1	2	PSY-1514	2021-09-30_13.09.00.885000
105	Florida	1	white5.bmp	Image	NonBob	k	['k']	correct	0.432863	0.000000	1	1	1	2	PSY-1514	2021-09-30_13.09.00.885000
105	Florida	1	white4.bmp	Image	NonBob	k	['k']	correct	0.449975	0.000000	1	1	1	2	PSY-1514	2021-09-30_13.09.00.885000
105	Florida	1	white2.bmp	Image	NonBob	k	['k']	correct	0.450645	0.000000	1	1	1	2	PSY-1514	2021-09-30_13.09.00.885000
105	Florida	1	bob1.bmp	Image	Bob	d	['d']	correct	0.445039	0.000000	1	1	1	2	PSY-1514	2021-09-30_13.09.00.885000
105	Florida	1	bob1.bmp	Image	Bob	d	['d']	correct	0.429848	0.000000	1	1	1	2	PSY-1514	2021-09-30_13.09.00.885000
105	Florida	1	white2.bmp	Image	NonBob	k	['k']	correct	0.448625	0.000000	1	1	1	2	PSY-1514	2021-09-30_13.09.00.885000
105	Florida	1	bob1.bmp	Image	Bob	d	['d']	correct	0.415633	0.000000	1	1	1	2	PSY-1514	2021-09-30_13.09.00.885000
105	Florida	1	bob1.bmp	Image	Bob	d	['d']	correct	0.436005	0.000000	1	1	1	2	PSY-1514	2021-09-30_13.09.00.885000
105	Florida	2	OFFENSIVE	Text	neg	d	['d']	correct	1.091294	0.000000	1	1	1	2	PSY-1514	2021-09-30_13.09.00.885000
105	Florida	2	LIKEABLE	Text	pos	k	['k']	correct	0.715082	0.000000	1	1	1	2	PSY-1514	2021-09-30_13.09.00.885000
105	Florida	2	GREAT	Text	pos	k	['k']	correct	0.621021	0.000000	1	1	1	2	PSY-1514	2021-09-30_13.09.00.885000
105	Florida	2	TERRIBLE	Text	neg	d	['d']	correct	0.650902	0.000000	1	1	1	2	PSY-1514	2021-09-30_13.09.00.885000
105	Florida	2	DELIGHTFUL	Text	pos	k	['k']	correct	0.563430	0.000000	1	1	1	2	PSY-1514	2021-09-30_13.09.00.885000
105	Florida	2	DISGUSTING	Text	neg	d	['d']	correct	0.619913	0.000000	1	1	1	2	PSY-1514	2021-09-30_13.09.00.885000
105	Florida	2	MAGNIFICENT	Text	pos	k	['k']	correct	0.690679	0.000000	1	1	1	2	PSY-1514	2021-09-30_13.09.00.885000
105	Florida	2	MARVELOUS	Text	pos	k	['d']	error	0.598104	1.078084	1	1	1	2	PSY-1514	2021-09-30_13.09.00.885000
