ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
124	Florida	1	white5.bmp	Image	NonBob	k	['k']	correct	1.007641	0.000000	1	2	1	2	PSY-1514	2021-10-13_09.04.16.266000
124	Florida	1	white3.bmp	Image	NonBob	k	['d']	error	0.621154	1.165128	1	2	1	2	PSY-1514	2021-10-13_09.04.16.266000
124	Florida	1	white4.bmp	Image	Bob	d	['d']	correct	0.887058	0.000000	1	2	1	2	PSY-1514	2021-10-13_09.04.16.266000
124	Florida	1	white4.bmp	Image	Bob	d	['d']	correct	0.431432	0.000000	1	2	1	2	PSY-1514	2021-10-13_09.04.16.266000
124	Florida	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.518636	0.000000	1	2	1	2	PSY-1514	2021-10-13_09.04.16.266000
124	Florida	1	white4.bmp	Image	Bob	d	['k']	error	0.362538	0.682531	1	2	1	2	PSY-1514	2021-10-13_09.04.16.266000
124	Florida	1	white4.bmp	Image	Bob	d	['d']	correct	0.430762	0.000000	1	2	1	2	PSY-1514	2021-10-13_09.04.16.266000
124	Florida	1	white4.bmp	Image	Bob	d	['d']	correct	0.372410	0.000000	1	2	1	2	PSY-1514	2021-10-13_09.04.16.266000
124	Florida	1	white1.bmp	Image	NonBob	k	['k']	correct	0.472015	0.000000	1	2	1	2	PSY-1514	2021-10-13_09.04.16.266000
124	Florida	1	white2.bmp	Image	NonBob	k	['k']	correct	0.370431	0.000000	1	2	1	2	PSY-1514	2021-10-13_09.04.16.266000
124	Florida	1	white3.bmp	Image	NonBob	k	['k']	correct	0.488995	0.000000	1	2	1	2	PSY-1514	2021-10-13_09.04.16.266000
124	Florida	1	white1.bmp	Image	NonBob	k	['d']	error	0.473169	1.161137	1	2	1	2	PSY-1514	2021-10-13_09.04.16.266000
124	Florida	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.409753	0.000000	1	2	1	2	PSY-1514	2021-10-13_09.04.16.266000
124	Florida	1	white4.bmp	Image	Bob	d	['k']	error	0.473842	2.105799	1	2	1	2	PSY-1514	2021-10-13_09.04.16.266000
124	Florida	1	white2.bmp	Image	NonBob	k	['k']	correct	0.556925	0.000000	1	2	1	2	PSY-1514	2021-10-13_09.04.16.266000
124	Florida	1	white4.bmp	Image	Bob	d	['d']	correct	0.485760	0.000000	1	2	1	2	PSY-1514	2021-10-13_09.04.16.266000
124	Florida	1	white4.bmp	Image	Bob	d	['d']	correct	0.373884	0.000000	1	2	1	2	PSY-1514	2021-10-13_09.04.16.266000
124	Florida	1	white4.bmp	Image	Bob	d	['d']	correct	0.406166	0.000000	1	2	1	2	PSY-1514	2021-10-13_09.04.16.266000
124	Florida	1	white4.bmp	Image	Bob	d	['d']	correct	0.366395	0.000000	1	2	1	2	PSY-1514	2021-10-13_09.04.16.266000
124	Florida	1	white5.bmp	Image	NonBob	k	['k']	correct	0.414218	0.000000	1	2	1	2	PSY-1514	2021-10-13_09.04.16.266000
124	Florida	2	LIKEABLE	Text	pos	d	['d']	correct	1.113407	0.000000	1	2	1	2	PSY-1514	2021-10-13_09.04.16.266000
124	Florida	2	MAGNIFICENT	Text	pos	d	['d']	correct	0.555181	0.000000	1	2	1	2	PSY-1514	2021-10-13_09.04.16.266000
124	Florida	2	OFFENSIVE	Text	neg	k	['k']	correct	0.456192	0.000000	1	2	1	2	PSY-1514	2021-10-13_09.04.16.266000
