ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
60	Florida	1	white4.bmp	Image	Bob	d	['d']	correct	1.508120	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	1	white4.bmp	Image	Bob	d	['d']	correct	0.974286	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	1	white2.bmp	Image	NonBob	k	['k']	correct	0.836321	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	1	white4.bmp	Image	Bob	d	['d']	correct	0.606581	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	1	white5.bmp	Image	NonBob	k	['k']	correct	0.582439	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	1	white4.bmp	Image	Bob	d	['d']	correct	0.505739	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	1	white4.bmp	Image	Bob	d	['d']	correct	0.521585	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	1	white4.bmp	Image	Bob	d	['d']	correct	0.465564	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	1	white4.bmp	Image	Bob	d	['d']	correct	0.426331	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	1	white1.bmp	Image	NonBob	k	['k']	correct	0.495258	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	1	white3.bmp	Image	NonBob	k	['k']	correct	0.646695	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.689621	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	1	white4.bmp	Image	Bob	d	['d']	correct	0.525952	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	1	white4.bmp	Image	Bob	d	['d']	correct	0.480503	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.531658	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	1	white3.bmp	Image	NonBob	k	['k']	correct	0.573183	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	1	white5.bmp	Image	NonBob	k	['k']	correct	0.461432	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	1	white4.bmp	Image	Bob	d	['d']	correct	0.460804	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	1	white2.bmp	Image	NonBob	k	['k']	correct	0.560426	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	1	white1.bmp	Image	NonBob	k	['k']	correct	1.116693	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	2	OFFENSIVE	Text	neg	k	['k']	correct	1.194601	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	2	DISGUSTING	Text	neg	k	['k']	correct	0.584202	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	2	FABULOUS	Text	pos	d	['d']	correct	0.639179	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	2	APPALLING	Text	neg	k	['d']	error	0.842850	1.418851	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	2	MAGNIFICENT	Text	pos	d	['d']	correct	0.809122	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	2	LIKEABLE	Text	pos	d	['d']	correct	0.667218	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	2	MARVELOUS	Text	pos	d	['d']	correct	0.652634	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	2	GREAT	Text	pos	d	['d']	correct	0.532774	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	2	DREADFUL	Text	neg	k	['k']	correct	0.583141	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	2	REPULSIVE	Text	neg	k	['k']	correct	0.643052	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	2	FAVORABLE	Text	pos	d	['d']	correct	0.551839	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	2	TERRIBLE	Text	neg	k	['k']	correct	0.630513	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	2	AWFUL	Text	neg	k	['k']	correct	0.697222	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	2	WONDERFUL	Text	pos	d	['d']	correct	0.581733	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	2	SUPERB	Text	pos	d	['d']	correct	0.731180	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	2	ROTTEN	Text	neg	k	['k']	correct	0.586261	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	2	EXCELLENT	Text	pos	d	['d']	correct	0.502846	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	2	DELIGHTFUL	Text	pos	d	['d']	correct	0.521181	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
60	Florida	2	NASTY	Text	neg	k	['k']	correct	0.499239	0.000000	1	2	2	1	PSY-1514	2019-08-07_10.49.54.977000
