ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
468	HongKong	1	white4.bmp	Image	NonBob	k	['k']	correct	1.213879	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	1	white2.bmp	Image	NonBob	k	['k']	correct	0.501713	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	1	white1.bmp	Image	Bob	d	['d']	correct	0.449569	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	1	white1.bmp	Image	Bob	d	['d']	correct	0.423594	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	1	white1.bmp	Image	Bob	d	['d']	correct	0.315544	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	1	white1.bmp	Image	Bob	d	['d']	correct	0.307838	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	1	white4.bmp	Image	NonBob	k	['k']	correct	0.383805	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	1	white5.bmp	Image	NonBob	k	['k']	correct	0.293972	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.355299	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	1	white5.bmp	Image	NonBob	k	['k']	correct	0.433895	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	1	white1.bmp	Image	Bob	d	['d']	correct	0.479758	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.411558	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	1	white2.bmp	Image	NonBob	k	['k']	correct	0.477591	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	1	white1.bmp	Image	Bob	d	['d']	correct	0.423549	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	1	white1.bmp	Image	Bob	d	['d']	correct	0.387600	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	1	white3.bmp	Image	NonBob	k	['k']	correct	0.409888	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	1	white1.bmp	Image	Bob	d	['d']	correct	0.611659	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	1	white1.bmp	Image	Bob	d	['d']	correct	0.389538	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	1	white3.bmp	Image	NonBob	k	['k']	correct	0.395665	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	1	white1.bmp	Image	Bob	d	['d']	correct	0.481611	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	2	DREADFUL	Text	neg	k	['k']	correct	1.543712	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	2	ROTTEN	Text	neg	k	['k']	correct	0.799674	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	2	APPALLING	Text	neg	k	['d']	error	1.425761	2.233649	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	2	GREAT	Text	pos	d	['d']	correct	0.803679	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	2	EXCELLENT	Text	pos	d	['d']	correct	0.495689	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	2	INFERIOR	Text	neg	k	['k']	correct	0.825596	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	2	AWFUL	Text	neg	k	['k']	correct	0.841710	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	2	DISGUSTING	Text	neg	k	['k']	correct	0.703903	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	2	MAGNIFICENT	Text	pos	d	['d']	correct	1.279718	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	2	FAVORABLE	Text	pos	d	['d']	correct	0.633771	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	2	SUPERB	Text	pos	d	['d']	correct	0.906130	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	2	TERRIBLE	Text	neg	k	['k']	correct	0.661883	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	2	WONDERFUL	Text	pos	d	['d']	correct	0.597806	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	2	OFFENSIVE	Text	neg	k	['k']	correct	0.725721	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	2	FABULOUS	Text	pos	d	['d']	correct	0.779771	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	2	NASTY	Text	neg	k	['k']	correct	0.785717	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	2	LIKEABLE	Text	pos	d	['d']	correct	0.759772	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	2	DELIGHTFUL	Text	pos	d	['d']	correct	0.999709	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	2	REPULSIVE	Text	neg	k	['k']	correct	0.835755	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	2	MARVELOUS	Text	pos	d	['d']	correct	1.169704	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
468	HongKong	34	bob1.bmp	Image	NonBob	k	['k']	correct	0.663986	0.000000	1	2	1	1	DESKTOP-MQ3JB2Q	2023-04-13_15.06.32.570000
